Promotor,Preparation,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",La_C_mol%,Mg_C_mol%,Ce_C_mol%,Re_C_mol%,Al_C_mol%,Sr_C_mol%,Ti_C_mol%,Ca_C_mol%,Ba_C_mol%,Th_C_mol%,Na_C_mol%,Mn_C_mol%,Co_C_mol%,Y_C_mol%,Fe_C_mol%,Nb_C_mol%,Zr_C_mol%,Sn_C_mol%,Pb_C_mol%,Zn_C_mol%,Nd_C_mol%,Pr_C_mol%,W_C_mol%,Li_C_mol%,Cr_C_mol%,Ni_C_mol%,Si_C_mol%,Ga_C_mol%,In_C_mol%,Rb_C_mol%,Cu_C_mol%,K_C_mol%,Bi_C_mol%,Ag_C_mol%,Cs_C_mol%,Sb_C_mol%,Au_C_mol%,Ir_C_mol%,V_C_mol%,Ta_C_mol%,Cl_A_mol%,C_A_mol%,F_A_mol%,Br_A_mol%,N_A_mol%,S_A_mol%,P_A_mol%,Si_S_mol%,Al_S_mol%,Mg_S_mol%,Ce_S_mol%,Ca_S_mol%,Co_S_mol%
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.0,86.0,0.0,99.6,0.0,0.0,0.4,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.0,83.0,0.0,99.4,0.0,0.0,0.6,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.0,76.3,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.0,7.2,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.0,85.7,0.0,61.5,0.0,0.0,38.5,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.18,86.8,0.0,96.6,0.0,0.0,3.4,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.18,90.6,0.0,87.7,0.0,0.0,12.3,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.18,89.7,0.0,98.6,0.0,0.0,1.4,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Citric acid method,1023,0.24,0.02,10.0,1.0,0.18,96.2,0.0,99.4,0.0,0.0,0.6,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Impregnation,1073,0.21,0.05,4.0,1.0,0.18,0.0,12.3,54.2,0.0,0.0,23.5,2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0
0,Impregnation,1073,0.21,0.05,4.0,1.0,0.18,0.0,11.7,55.7,0.0,0.0,23.6,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.0
0,Impregnation,1073,0.21,0.05,4.0,1.0,0.18,0.0,13.0,52.2,0.0,0.0,28.6,3.7,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52,0.0,0.0,0.0
0,Impregnation,1073,0.21,0.05,4.0,1.0,0.18,0.0,13.0,52.1,0.0,0.0,30.0,3.9,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03,0.0,0.0,0.0
0,Slurry,1073,0.29,0.07,4.0,1.0,0.06,99.4,23.3,0.0,0.0,0.0,57.2,13.3,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Slurry,1073,0.29,0.07,4.0,1.0,0.05,99.8,23.9,0.0,0.0,0.0,54.9,13.1,37.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Slurry,1073,0.29,0.07,4.0,1.0,0.04,100.0,21.8,0.0,0.0,0.0,52.8,11.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Slurry,1073,0.29,0.07,4.0,1.0,0.04,100.0,18.6,0.0,0.0,0.0,32.0,5.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,28.1,0.0,27.5,25.0,52.5,14.8,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,26.7,0.0,29.6,27.0,56.6,15.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,25.7,0.0,28.5,31.6,60.1,15.4,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,23.9,0.0,26.5,33.2,59.7,14.3,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,25.7,0.0,27.2,22.6,49.8,12.8,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,26.3,0.0,25.4,15.8,41.2,10.8,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,26.9,0.0,29.3,24.5,53.8,14.5,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1123,0.8,0.2,4.0,1.0,0.02,0.0,25.9,0.0,30.3,21.7,52.0,13.5,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1123,0.8,0.2,4.0,1.0,0.02,0.0,26.9,0.0,28.2,28.2,56.4,15.2,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1123,0.8,0.2,4.0,1.0,0.02,0.0,26.9,0.0,31.5,21.0,52.5,14.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1123,0.89,0.11,8.0,1.0,0.02,0.0,17.8,0.0,31.0,38.7,69.7,12.4,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1123,0.89,0.11,8.0,1.0,0.02,0.0,19.7,0.0,28.2,40.3,68.5,13.5,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1123,0.89,0.11,8.0,1.0,0.02,0.0,21.3,0.0,31.0,28.1,59.1,12.6,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.02,0.0,18.6,0.0,29.7,42.4,72.1,13.4,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.02,0.0,17.9,0.0,31.2,39.1,70.3,12.6,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.02,0.0,16.7,0.0,24.2,34.6,58.8,9.8,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1023,0.8,0.2,4.0,1.0,0.02,0.0,27.4,0.0,29.7,27.0,56.7,15.5,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1023,0.8,0.2,4.0,1.0,0.02,0.0,25.7,0.0,24.7,30.9,55.6,14.3,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1023,0.8,0.2,4.0,1.0,0.02,0.0,27.5,0.0,29.5,24.5,54.0,14.9,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,26.7,0.0,28.3,28.3,56.6,15.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,25.1,0.0,26.0,7.9,33.9,8.5,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.02,0.0,18.6,0.0,29.7,42.4,72.1,13.4,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.02,0.0,19.8,0.0,38.0,34.5,72.5,14.4,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,22.5,0.0,23.7,29.7,53.4,12.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.01,0.0,27.8,0.0,26.3,23.9,50.2,14.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.02,0.0,26.5,0.0,28.6,28.6,57.2,15.2,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.8,0.2,4.0,1.0,0.01,0.0,23.5,0.0,20.3,13.5,33.8,7.9,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.02,0.0,18.4,0.0,27.6,39.4,67.0,12.3,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Physical mixing,1073,0.89,0.11,8.0,1.0,0.01,0.0,17.3,0.0,29.6,37.1,66.7,11.5,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Precipitation,1073,0.8,0.2,4.0,1.0,0.02,0.0,22.5,0.0,23.7,29.7,53.4,12.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Precipitation,1073,0.8,0.2,4.0,1.0,0.02,0.0,26.5,0.0,28.6,28.6,57.2,15.2,4.76,0.0,0.0,0.0,0.0,0.0,0.0,95.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,n.a.,673,0.0,0.0,3.0,1.0,0.1,0.0,5.4,63.8,18.3,17.9,36.2,2.0,60.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
