,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
0,0,1.4291429779204015,-4.341659271957741,-0.8632226920279633,0.5978346400890158,0.8944600036243388,0.6801908677140314,970,4,1.0,0.0,1.0,1.0,0.1
1,11,-0.46239852332423614,-4.6447259160076735,-1.596351760660957,0.5626298139830004,0.9327997495001215,0.721923892445928,314,27,7.301586370243523,0.0,1.0,0.581540209223719,0.1
2,12,0.6553305455930497,-4.796259238032639,-1.596351760660957,0.578938626557292,0.9152791116800522,0.6972581313112751,754,17,5.982966346701084,0.11124444518178733,0.5769898804689741,0.9893164040460931,0.05756707134943785
3,18,1.0207419719698547,-3.7355259838578765,-1.5297036635125032,0.5472255836807959,0.9491014264109128,0.7334536507151144,972,14,4.090169333471817,0.0,0.5,1.0,0.1
4,19,1.0207419719698547,-3.7355259838578765,-1.5297036635125032,0.5472255836807959,0.9491014264109128,0.7334536507151144,972,14,4.090169333471817,0.0,0.5,1.0,0.1
5,20,1.0207419719698547,-4.493192593982707,1.8027011939101962,0.7307995027622053,0.7317577894616792,0.5289835433741396,893,17,2.6623446496553114,0.0,0.5,0.5,0.1
6,21,-0.26894541524239823,-4.493192593982707,1.8027011939101962,0.5647802600264755,0.9305155973452545,0.7201219022142111,955,18,3.4536334217757854,0.0,1.0,0.5,0.1
7,22,0.16095038049501945,-4.493192593982707,1.8027011939101962,0.5894752554951513,0.9036821274597624,0.6959687989926747,886,33,5.985299115008719,0.01252252121612285,0.7838459173281647,0.6455318322558319,0.056643621640425565
8,23,0.5908461762324371,-4.493192593982707,1.8027011939101962,0.5350556656436252,0.9617219697271169,0.7405393209691217,936,21,6.6465516252533305,0.0,1.0,1.0,0.1
9,24,1.0207419719698547,-4.493192593982707,1.8027011939101962,0.7307995027622053,0.7317577894616792,0.5289835433741396,893,17,2.6623446496553114,0.0,0.5,0.5,0.1
10,25,1.4506377677072724,-4.493192593982707,1.8027011939101962,0.5729891489270813,0.9215825256175416,0.7087175273524647,980,19,6.232276312763583,0.0,1.0,0.5,0.1
11,26,1.0207419719698547,-6.008525814232367,1.8027011939101962,0.5735000039436999,0.9210246373189053,0.7086320740934385,317,26,7.940667311610009,0.0,1.0,0.9022583596268671,0.1
12,27,1.0207419719698547,-4.493192593982707,1.8027011939101962,0.7307995027622053,0.7317577894616792,0.5289835433741396,893,17,2.6623446496553114,0.0,0.5,0.5,0.1
13,28,1.0207419719698547,-2.9778593737330463,1.8027011939101962,0.5487240415869823,0.9475129794983944,0.7324354882220887,933,24,4.8662241098264065,0.0,0.5,1.0,0.1
14,29,1.0207419719698547,-4.493192593982707,0.5363873480895702,0.56174106883734,0.9336777786910356,0.7246193665303476,899,5,3.4695404434404478,0.0,0.5,0.557161102612224,0.1
15,33,1.0207419719698547,-4.493192593982707,1.53610880531638,0.555288103297409,0.9405736948879677,0.7258320181230937,317,26,7.634427270581996,0.0,1.0,0.9011713131801693,0.1
16,34,1.0207419719698547,-4.493192593982707,0.936275930980294,0.563028768500283,0.9323581576146166,0.7234618022237427,948,7,3.589296754993337,0.0,0.8535728499214239,0.6399718666805901,0.08865527998842111
17,35,1.0207419719698547,-4.493192593982707,0.5363873480895702,0.56174106883734,0.9336777786910356,0.7246193665303476,899,5,3.4695404434404478,0.0,0.5,0.557161102612224,0.1
18,36,0.6553305455930497,-4.796259238032639,-1.729647954957865,0.5495409420023518,0.9466829044988716,0.7315753752326556,954,12,4.100047998713926,0.0,0.5,1.0,0.1
19,42,0.48337222729808266,-2.9778593737330463,0.5363873480895702,0.5610415451753452,0.9344731957662437,0.7245523223287951,951,34,3.1007002726434014,0.0,0.5,0.5,0.08740675563407138
20,43,1.0207419719698547,-2.9778593737330463,0.5363873480895702,0.5441790432934703,0.9522527063934706,0.7351321977399142,298,19,2.413121630603125,0.0,1.0,1.0,0.1
21,44,1.0207419719698547,-2.9778593737330463,0.5363873480895702,0.5441790432934703,0.9522527063934706,0.7351321977399142,298,19,2.413121630603125,0.0,1.0,1.0,0.1
22,48,-1.4511588535202968,-2.9778593737330463,0.6030354452380242,0.5462504087948564,0.9501003899484552,0.7323047505768219,311,24,2.0595615543177264,0.0,1.0,1.0,0.1
23,49,-1.1287370067172335,-2.9778593737330463,0.6030354452380242,0.6071433533668156,0.8840559872331223,0.6734414157816225,907,1,1.0,0.0,0.5,1.0,0.1
24,50,-0.37641936417675265,-2.9778593737330463,0.6030354452380242,0.586539918757537,0.90696110240285,0.6986277235312273,909,32,2.892225443073893,0.0,1.0,0.5,0.1
25,51,-0.05399751737368938,-2.9778593737330463,0.6030354452380242,0.5623961071747627,0.9330849736483097,0.7237476285760034,982,14,3.938562308605894,0.0,0.5,0.5,0.1
26,52,-0.6988412109798159,-2.9778593737330463,-0.5966303034341474,0.612833252788413,0.8776041100334467,0.6658439123814415,927,1,1.0,0.0,0.5,1.0,0.1
27,53,-0.1614714663080438,-2.9778593737330463,-0.5966303034341474,0.5453620804623469,0.9510523581612764,0.7331497634882762,315,31,2.5277616926384936,0.0,1.0,1.0,0.1
28,54,0.26842432942937383,-2.9778593737330463,-0.5966303034341474,0.545013837899565,0.9514339353184477,0.7332645294497264,941,11,2.2454097466503993,0.0,1.0,1.0,0.1
29,55,1.0207419719698547,-2.9778593737330463,-0.5966303034341474,0.5647555651004572,0.9305645891837985,0.7215128089512295,928,33,4.906407753193102,0.0,1.0,0.5,0.1
