,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
0,25,2.339781215391047,-2.0175202489669424,1.4187007084146699,0.8183635063624549,0.8014829909179654,0.41714050642001077,969,3,1.0,0.0,1.0,1.0,0.1
1,31,2.339781215391047,-1.2820697487220316,6.1943857061422305,0.7416570441761292,0.955893562214978,0.5369732263113528,858,2,10.0,0.0,0.9663442861311304,1.0,0.1
2,32,2.339781215391047,-1.2820697487220316,3.2967790783075315,0.7416570441761292,0.955893562214978,0.5369732263113528,858,2,10.0,0.0,0.9663442861311304,1.0,0.1
3,33,2.339781215391047,-1.2820697487220316,2.330910202362631,0.7416570441761292,0.955893562214978,0.5369732263113528,858,2,10.0,0.0,0.9663442861311304,1.0,0.1
4,87,-3.4910691646765213,-2.0175202489669424,-1.5325653014169696,0.7376686277563818,0.9633525790512528,0.5465941149839175,970,2,1.0,0.0,1.0,1.0,0.09427175249932548
5,88,-3.4910691646765213,-2.0175202489669424,-1.1462177510390095,0.7420385794682096,0.9552863695841867,0.5103198385993635,311,5,7.858390327721021,0.0,0.5,1.0,0.1
6,89,-3.4910691646765213,-2.0175202489669424,-0.7598702006610495,0.7401549431715065,0.9587295405855398,0.5396923097762901,949,2,6.077235516557834,0.0,0.5,1.0,0.1
7,90,-3.4910691646765213,-2.0175202489669424,-0.3735226502830894,0.7041345239253171,1.0230201197652427,0.6887013255358736,962,18,7.286470461987267,0.04901623318808723,0.7651454673220213,0.6570293310171497,0.042081224742654064
8,91,-3.4910691646765213,-2.0175202489669424,0.01282490009487056,0.7024870416820062,1.0258644322879205,0.6907505598482486,958,18,7.47205742100584,0.0610872386909167,0.8583432503804825,0.5827758924206115,0.026557590635584008
9,92,-3.4910691646765213,-2.0175202489669424,0.3991724504728306,0.7429804337181832,0.9535495221253547,0.5074026218204176,325,5,6.443374924065396,0.0,1.0,1.0,0.1
10,93,-3.4910691646765213,-2.0175202489669424,0.7855200008507908,0.7049015985386189,1.021735560978113,0.6873587462960792,963,19,2.019565436163617,0.04849964187817801,0.7418343913960774,0.664644762763354,0.045803420457341815
11,94,-3.4910691646765213,-2.0175202489669424,1.1718675512287509,0.743541291693416,0.9524974152834547,0.5038916987776134,950,20,7.468493019575139,0.0,0.5,1.0,0.1
12,95,-3.4910691646765213,-2.0175202489669424,1.5582151016067105,0.7032232975035051,1.0246489378569157,0.687664181824636,993,17,2.383258398450354,0.01856058438072794,0.549679569044278,0.5941476584876368,0.08453865129655357
13,108,-3.4910691646765213,-1.8336576239057147,-1.5325653014169696,0.7376686277563818,0.9633525790512528,0.5465941149839175,970,2,1.0,0.0,1.0,1.0,0.09427175249932548
14,109,-3.4910691646765213,-1.8336576239057147,-1.1462177510390095,0.7420385794682096,0.9552863695841867,0.5103198385993635,311,5,7.858390327721021,0.0,0.5,1.0,0.1
15,110,-3.4910691646765213,-1.8336576239057147,-0.7598702006610495,0.7401549431715065,0.9587295405855398,0.5396923097762901,949,2,6.077235516557834,0.0,0.5,1.0,0.1
16,111,-3.4910691646765213,-1.8336576239057147,-0.3735226502830894,0.7041345239253171,1.0230201197652427,0.6887013255358736,962,18,7.286470461987267,0.04901623318808723,0.7651454673220213,0.6570293310171497,0.042081224742654064
17,112,-3.4910691646765213,-1.8336576239057147,0.01282490009487056,0.7024870416820062,1.0258644322879205,0.6907505598482486,958,18,7.47205742100584,0.0610872386909167,0.8583432503804825,0.5827758924206115,0.026557590635584008
18,113,-3.4910691646765213,-1.8336576239057147,0.3991724504728306,0.7429804337181832,0.9535495221253547,0.5074026218204176,325,5,6.443374924065396,0.0,1.0,1.0,0.1
19,114,-3.4910691646765213,-1.8336576239057147,0.7855200008507908,0.7049015985386189,1.021735560978113,0.6873587462960792,963,19,2.019565436163617,0.04849964187817801,0.7418343913960774,0.664644762763354,0.045803420457341815
20,115,-3.4910691646765213,-1.8336576239057147,1.1718675512287509,0.743541291693416,0.9524974152834547,0.5038916987776134,950,20,7.468493019575139,0.0,0.5,1.0,0.1
21,116,-3.4910691646765213,-1.8336576239057147,1.5582151016067105,0.7032232975035051,1.0246489378569157,0.687664181824636,993,17,2.383258398450354,0.01856058438072794,0.549679569044278,0.5941476584876368,0.08453865129655357
22,138,-3.4910691646765213,-1.649794998844487,1.944562651984671,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
23,139,-3.4910691646765213,-1.649794998844487,2.330910202362631,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
24,140,-3.4910691646765213,-1.649794998844487,2.717257752740591,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
25,141,-3.4910691646765213,-1.649794998844487,3.103605303118551,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
26,142,-3.4910691646765213,-1.649794998844487,3.489952853496512,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
27,143,-3.4910691646765213,-1.649794998844487,3.876300403874471,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
28,144,-3.4910691646765213,-1.649794998844487,4.262647954252431,0.7436345470029665,0.9523354304070237,0.5097053625419335,948,3,1.0,0.0,0.5,1.0,0.1
