,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
663,1603,-2.331562918,-0.362756623,0.0128249,0.703606898,1.023874894,0.689017128,308,38,5.881996004,0,0.840510373,0.5,0.090326643
664,1604,-2.331562918,-0.362756623,0.39917245,0.70459555,1.022246744,0.687323774,315,34,5.028610043,0,0.5,0.5,0.1
665,1605,-2.331562918,-0.362756623,0.785520001,0.70414176,1.022965835,0.68835076,894,42,8.979247367,0,1,0.5,0.1
666,1606,-2.331562918,-0.362756623,1.171867551,0.704121507,1.023000848,0.688468671,975,24,2.16519099,0.061858666,0.780814249,0.656501139,0.033272972
667,1607,-2.331562918,-0.362756623,1.558215102,0.700840749,1.028704869,0.692241817,961,13,5.174510015,0,0.80391659,0.5,0.016845671
668,1620,-2.331562918,-0.178893998,-1.532565301,0.701899466,1.026921564,0.690853923,308,25,7.062860921,0,0.905475565,0.5,0.05786183
669,1621,-2.331562918,-0.178893998,-1.146217751,0.743471668,0.952585241,0.503973044,979,24,7.965912046,0,0.5,1,0.1
670,1622,-2.331562918,-0.178893998,-0.759870201,0.706894742,1.018180213,0.686529432,283,50,3.851499127,0,0.5,0.5,0.1
671,1623,-2.331562918,-0.178893998,-0.37352265,0.703943607,1.023293158,0.688545436,346,42,7.657194274,0,1,0.5,0.1
672,1624,-2.331562918,-0.178893998,0.0128249,0.698304138,1.032993348,0.694694548,982,1,2.415024078,0,1,1,0.07505156
673,1625,-2.331562918,-0.178893998,0.39917245,0.742917287,0.953638238,0.505222456,362,33,6.996732844,0,0.5,1,0.1
674,1626,-2.331562918,-0.178893998,0.785520001,0.743601312,0.952307477,0.506042321,963,4,1,0,0.5,1,0.1
675,1627,-2.331562918,-0.178893998,1.171867551,0.734697761,0.96870101,0.547902202,226,2,1,0,0.5,1,0.1
676,1628,-2.331562918,-0.178893998,1.558215102,0.702931499,1.025103885,0.689740825,961,13,5.0897872,0,0.810483402,0.590438266,0.019921706
677,1641,-2.331562918,0.004968627,-1.532565301,0.705614077,1.020503306,0.686662584,311,36,4.691315676,0,0.5,0.5,0.1
678,1642,-2.331562918,0.004968627,-1.146217751,0.702233405,1.026299619,0.688482386,952,22,4.70212575,0,0.529914081,0.5,0.041811211
679,1643,-2.331562918,0.004968627,-0.759870201,0.74278753,0.953803383,0.506912212,948,5,7.727233335,0,0.5,1,0.075897285
680,1644,-2.331562918,0.004968627,-0.37352265,0.743326774,0.952803037,0.504019674,312,25,3.541960971,0,0.5,1,0.1
681,1645,-2.331562918,0.004968627,0.0128249,0.698444151,1.032753622,0.691306698,938,1,1,0,1,0.5,0.1
682,1646,-2.331562918,0.004968627,0.39917245,0.740313398,0.958455582,0.538235543,946,3,2.086582918,0.007806722,0.587377461,0.894169339,0.084309547
683,1647,-2.331562918,0.004968627,0.785520001,0.74357518,0.952356005,0.50409231,963,37,8.753666958,0,0.5,1,0.1
684,1648,-2.331562918,0.004968627,1.171867551,0.743445555,0.952596686,0.503836387,972,23,6.535476747,0,0.5,1,0.1
685,1649,-2.331562918,0.004968627,1.558215102,0.70411835,1.023054082,0.688419713,959,36,8.457859304,0,1,0.5,0.09118474
686,1662,-2.331562918,0.188831252,-1.532565301,0.704060684,1.023182759,0.688524965,301,34,7.394092635,0,1,0.5,0.1
687,1663,-2.331562918,0.188831252,-1.146217751,0.743398106,0.952709513,0.504215646,941,9,7.67121779,0,0.5,1,0.091839517
688,1664,-2.331562918,0.188831252,-0.759870201,0.741531586,0.956129212,0.516006437,775,3,1,0,0.946538277,1,0.028178145
689,1665,-2.331562918,0.188831252,-0.37352265,0.743444692,0.952584149,0.504325256,954,11,8.68860848,0,0.5,1,0.1
690,1666,-2.331562918,0.188831252,0.0128249,0.70435807,1.022576628,0.688352322,311,5,10,0,1,0.625536781,0.1
691,1667,-2.331562918,0.188831252,0.39917245,0.742139771,0.955058507,0.508787067,283,6,6.287787355,0,0.5,1,0.1
692,1668,-2.331562918,0.188831252,0.785520001,0.704314461,1.022652045,0.684475222,969,35,1,0,0.5,0.5,0.1
693,1669,-2.331562918,0.188831252,1.171867551,0.704281042,1.022709834,0.684610649,974,13,1,0,0.5,0.5,0.1
694,1670,-2.331562918,0.188831252,1.558215102,0.703897028,1.023405039,0.688379452,954,25,8.795784158,0,1,0.5,0.1
695,1683,-2.331562918,0.372693877,-1.532565301,0.74261833,0.954202803,0.505453261,316,32,5.913031587,0,0.5,1,0.1
696,1684,-2.331562918,0.372693877,-1.146217751,0.702715007,1.025456085,0.690095247,302,32,2.557413018,0,0.864540572,0.659633231,0.064532368
697,1685,-2.331562918,0.372693877,-0.759870201,0.703475455,1.024101901,0.689520077,231,39,2.257678166,0,0.5,0.5,0.1
698,1686,-2.331562918,0.372693877,-0.37352265,0.704346789,1.022596137,0.688373924,399,20,10,0,1,0.5,0.1
699,1687,-2.331562918,0.372693877,0.0128249,0.741061211,0.956998824,0.517394502,329,3,1,0,1,1,0.1
700,1688,-2.331562918,0.372693877,0.39917245,0.743222992,0.953050388,0.510672313,963,3,4.486542362,0,0.5,1,0.1
701,1689,-2.331562918,0.372693877,0.785520001,0.703686853,1.023736785,0.687855048,939,21,4.187654819,0.012481855,0.5730757,0.633180746,0.032935707
702,1690,-2.331562918,0.372693877,1.171867551,0.735703181,0.966849365,0.55101183,869,2,1.356898704,0.06588658,0.794020593,0.821042061,0.068135232
703,1691,-2.331562918,0.372693877,1.558215102,0.703844181,1.023496361,0.688479992,334,13,8.429632549,0,1,0.5,0.1
704,1704,-2.331562918,0.556556502,-1.532565301,0.743395547,0.952761008,0.506838731,974,4,7.485475995,0,0.5,1,0.1
705,1705,-2.331562918,0.556556502,-1.146217751,0.743480217,0.952557072,0.503684671,938,21,7.020723652,0,0.61095446,1,0.1
706,1706,-2.331562918,0.556556502,-0.759870201,0.703096134,1.024756718,0.6887898,946,3,2.066976043,0,0.545325807,0.502818524,0.021563335
707,1707,-2.331562918,0.556556502,-0.37352265,0.742364751,0.954586941,0.505975661,322,24,6.042176841,0,0.5,1,0.1
708,1708,-2.331562918,0.556556502,0.0128249,0.702298493,1.026132315,0.690698924,210,12,1.706663456,0,0.5,0.5,0.1
709,1709,-2.331562918,0.556556502,0.39917245,0.704209917,1.022891572,0.68693739,339,23,4.574272749,0,0.5,0.524776009,0.1
710,1710,-2.331562918,0.556556502,0.785520001,0.70359961,1.023887482,0.68901113,306,27,6.316661721,0,0.868062897,0.536910822,0.1
711,1711,-2.331562918,0.556556502,1.171867551,0.743068265,0.953282724,0.511025372,985,3,5.379181936,0,1,1,0.1
712,1712,-2.331562918,0.556556502,1.558215102,0.70386944,1.023452713,0.68846922,331,36,8.225367998,0,1,0.5,0.1
713,1725,-2.331562918,0.740419127,-1.532565301,0.703284704,1.02452332,0.689379646,195,26,3.747209197,0,1,0.5,0.1
714,1726,-2.331562918,0.740419127,-1.146217751,0.706491266,1.01892235,0.683427636,372,13,1,0,0.5,0.5,0.1
715,1727,-2.331562918,0.740419127,-0.759870201,0.703780813,1.023574461,0.688986143,297,7,5.34842882,0,0.874085746,0.5,0.1
716,1728,-2.331562918,0.740419127,-0.37352265,0.740204283,0.958581054,0.537491294,946,3,2.071261748,0,0.605851229,0.858308637,0.073930617
717,1729,-2.331562918,0.740419127,0.0128249,0.739867975,0.9592013,0.538434703,946,3,2.073245289,0,0.531226321,0.760729782,0.059797764
718,1730,-2.331562918,0.740419127,0.39917245,0.743212269,0.953070288,0.50488099,311,13,5.72500243,0,0.5,1,0.1
719,1731,-2.331562918,0.740419127,0.785520001,0.703376678,1.024272459,0.689029708,981,39,4.232503151,0,1,0.5,0.1
720,1732,-2.331562918,0.740419127,1.171867551,0.706232165,1.019330383,0.684799259,280,40,1,0,0.5,0.5,0.090423405
721,1733,-2.331562918,0.740419127,1.558215102,0.702485811,1.025840897,0.687973461,985,9,6.78776016,0.004832964,0.534741465,0.603629416,0.048053214
722,1746,-2.331562918,0.924281752,-1.532565301,0.74261433,0.954203884,0.512769069,948,3,5.899767042,0,1,1,0.1
723,1747,-2.331562918,0.924281752,-1.146217751,0.704025873,1.023180362,0.686568639,340,37,1,0,0.5,0.5,0.1
724,1748,-2.331562918,0.924281752,-0.759870201,0.743339666,0.952779108,0.504344301,918,38,8.680619045,0,0.5,1,0.1
725,1749,-2.331562918,0.924281752,-0.37352265,0.702709508,1.025423716,0.688479822,975,32,2.903611338,0,0.5,0.5,0.024019339
726,1750,-2.331562918,0.924281752,0.0128249,0.703937513,1.023303688,0.688424587,950,26,3.444750838,0.21653134,0.510934475,0.597882836,0.050167683
727,1751,-2.331562918,0.924281752,0.39917245,0.735692461,0.966913966,0.573183727,1000,2,1,0,1,1,0.1
728,1752,-2.331562918,0.924281752,0.785520001,0.704202375,1.022845854,0.687723773,307,19,5.616041507,0,0.5,0.5,0.1
729,1753,-2.331562918,0.924281752,1.171867551,0.742968347,0.953468068,0.505130764,309,49,5.975436331,0,0.5,1,0.1
730,1754,-2.331562918,0.924281752,1.558215102,0.743229011,0.953001003,0.504447556,946,35,8.667795464,0,0.5,1,0.1
731,1767,-2.331562918,1.108144377,-1.532565301,0.705389302,1.020876613,0.68731793,317,7,6.56579463,0,0.59941514,0.5,0.1
732,1768,-2.331562918,1.108144377,-1.146217751,0.703906033,1.023387484,0.688814417,315,26,6.262056897,0,0.895990987,0.638005205,0.074699467
733,1769,-2.331562918,1.108144377,-0.759870201,0.743486835,0.952505907,0.503795276,977,23,6.504820316,0,0.5,1,0.1
734,1770,-2.331562918,1.108144377,-0.37352265,0.702881482,1.025127085,0.690634424,371,16,2.005037036,0.083671056,0.725976557,0.530035984,0.062320703
735,1771,-2.331562918,1.108144377,0.0128249,0.704205885,1.022839785,0.688453486,924,3,8.19845345,0,1,0.5,0.1
736,1772,-2.331562918,1.108144377,0.39917245,0.742373793,0.954614613,0.505972744,330,21,6.6105333,0,0.5,1,0.1
737,1773,-2.331562918,1.108144377,0.785520001,0.705278969,1.020982768,0.687436286,299,18,1,0,0.5,0.5,0.1
738,1774,-2.331562918,1.108144377,1.171867551,0.740042452,0.958879567,0.537417799,904,37,6.017700007,0,0.559599498,0.692337429,0.1
739,1775,-2.331562918,1.108144377,1.558215102,0.702791122,1.025300738,0.689422369,298,38,1.7949963,0,0.913454502,0.592913496,0.088860798
740,1788,-2.331562918,1.292007002,-1.532565301,0.704532556,1.02235992,0.689064906,332,27,1,0,1,0.5,0.1
741,1789,-2.331562918,1.292007002,-1.146217751,0.704581897,1.022218826,0.688782748,317,33,2.283057339,0.028405212,0.702557434,0.643745125,0.079667856
742,1790,-2.331562918,1.292007002,-0.759870201,0.743682421,0.952142704,0.50344361,972,44,5.750768639,0,0.5,1,0.1
743,1791,-2.331562918,1.292007002,-0.37352265,0.704149007,1.022938122,0.688502948,921,19,10,0,1,0.5,0.1
744,1792,-2.331562918,1.292007002,0.0128249,0.703861698,1.023434703,0.688744484,365,37,7.444189712,0,1,0.5,0.1
745,1793,-2.331562918,1.292007002,0.39917245,0.704061742,1.023136586,0.688336126,312,7,7.343411775,0,1,0.5,0.1
746,1794,-2.331562918,1.292007002,0.785520001,0.706565904,1.018751206,0.685474119,320,10,1,0,0.5,0.5,0.1
747,1795,-2.331562918,1.292007002,1.171867551,0.704626174,1.022112859,0.687413632,313,38,3.549879127,0,0.5,0.527235458,0.088420794
748,1796,-2.331562918,1.292007002,1.558215102,0.742892493,0.953625289,0.509367626,321,4,1,0,0.5,1,0.1
749,1809,-2.331562918,1.475869627,-1.532565301,0.703604728,1.023963871,0.689222446,342,33,1,0,0.5,0.5,0.1
750,1810,-2.331562918,1.475869627,-1.146217751,0.70461177,1.022167139,0.688792539,317,33,2.283057339,0.028405212,0.702557434,0.643745125,0.079667856
751,1811,-2.331562918,1.475869627,-0.759870201,0.70325008,1.024491013,0.689328908,305,24,4.437367368,0,0.832716864,0.5,0.1
752,1812,-2.331562918,1.475869627,-0.37352265,0.702491596,1.025799462,0.690204734,341,26,4.636080527,0,0.808245742,0.5,0.074462719
753,1813,-2.331562918,1.475869627,0.0128249,0.743355041,0.95275057,0.503983599,933,20,10,0,0.680329003,1,0.1
754,1814,-2.331562918,1.475869627,0.39917245,0.704203676,1.022891205,0.687849999,980,49,5.324326598,0.008970999,0.839893025,0.600456206,0.074469607
755,1815,-2.331562918,1.475869627,0.785520001,0.705200132,1.021119313,0.686794923,313,27,1,0,0.5,0.5,0.1
756,1816,-2.331562918,1.475869627,1.171867551,0.703583028,1.023916122,0.685829677,946,39,6.073511476,0,0.5,0.5,0.1
757,1817,-2.331562918,1.475869627,1.558215102,0.742576553,0.95421103,0.506229516,303,8,6.411056604,0,0.5,1,0.1
758,1830,-2.331562918,1.659732252,-1.532565301,0.740455766,0.958196743,0.537150487,946,3,2.00738223,0,0.713196102,0.999896782,0.07952161
759,1831,-2.331562918,1.659732252,-1.146217751,0.704559842,1.022256983,0.688892497,317,33,2.283057339,0.028405212,0.702557434,0.643745125,0.079667856
760,1832,-2.331562918,1.659732252,-0.759870201,0.743448413,0.95257724,0.503772346,962,47,4.007020593,0,0.5,1,0.067622373
761,1833,-2.331562918,1.659732252,-0.37352265,0.704669651,1.022037633,0.687814343,963,19,2.019565436,0.048499642,0.741834391,0.664644763,0.04580342
762,1834,-2.331562918,1.659732252,0.0128249,0.70372788,1.02366591,0.688835082,308,7,2.912800132,0,1,0.551401976,0.1
763,1835,-2.331562918,1.659732252,0.39917245,0.743168085,0.953141882,0.505622408,313,8,5.499445722,0,0.5,1,0.1
764,1836,-2.331562918,1.659732252,0.785520001,0.706615625,1.018664892,0.685815042,367,29,1,0,0.5,0.5,0.1
765,1837,-2.331562918,1.659732252,1.171867551,0.705530486,1.020547017,0.686800286,317,50,1,0,0.5,0.5,0.1
766,1838,-2.331562918,1.659732252,1.558215102,0.704046229,1.023133537,0.688339395,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
767,1893,-1.945060835,-1.649794999,-1.532565301,0.73718615,0.964238067,0.551328626,970,2,1,0,1,1,0.098024603
768,1894,-1.945060835,-1.649794999,-1.146217751,0.703973636,1.02334341,0.688221752,955,7,2.722782703,0,0.811603723,0.612653477,0.033460212
769,1895,-1.945060835,-1.649794999,-0.759870201,0.743190944,0.95311224,0.505275013,944,5,4.041928652,0,0.5,1,0.1
770,1896,-1.945060835,-1.649794999,-0.37352265,0.7433505,0.95281205,0.504454866,905,10,8.219271101,0,0.5,1,0.1
771,1897,-1.945060835,-1.649794999,0.0128249,0.70400984,1.023235658,0.688647524,963,37,8.328928561,0,1,0.5,0.1
772,1898,-1.945060835,-1.649794999,0.39917245,0.704895104,1.021758754,0.687652845,318,34,2.685424927,0,0.520189989,0.647884462,0.073554551
773,1899,-1.945060835,-1.649794999,0.785520001,0.703301654,1.024501605,0.689029711,308,24,5.269442448,0,0.965784688,0.53456625,0.1
774,1900,-1.945060835,-1.649794999,1.171867551,0.742809999,0.953854473,0.506513906,355,8,7.892016823,0,0.5,1,0.1
775,1901,-1.945060835,-1.649794999,1.558215102,0.705107536,1.021391004,0.685937571,961,14,2.098208273,0.063494911,0.535296316,0.571333989,0.060045287
776,1914,-1.945060835,-1.465932374,-1.532565301,0.737582442,0.963510816,0.548233767,970,2,1,0,1,1,0.093042243
777,1915,-1.945060835,-1.465932374,-1.146217751,0.705100437,1.021393914,0.687271648,312,41,4.975525368,0,0.518321198,0.5,0.1
778,1916,-1.945060835,-1.465932374,-0.759870201,0.702540251,1.025777062,0.690654116,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
779,1917,-1.945060835,-1.465932374,-0.37352265,0.742810353,0.953814171,0.508802646,937,3,1,0,1,1,0.1
780,1918,-1.945060835,-1.465932374,0.0128249,0.743557442,0.952427837,0.503664215,979,34,6.113239347,0,0.5,1,0.1
781,1919,-1.945060835,-1.465932374,0.39917245,0.704356331,1.022691041,0.687496602,314,27,3.878806982,0,0.5,0.5,0.1
782,1920,-1.945060835,-1.465932374,0.785520001,0.704050295,1.023208258,0.688480545,294,28,7.831732911,0,1,0.5,0.1
783,1921,-1.945060835,-1.465932374,1.171867551,0.703742672,1.023739902,0.688776628,339,48,2.297053307,0,1,0.5,0.072415001
784,1922,-1.945060835,-1.465932374,1.558215102,0.704252131,1.022871325,0.687705051,973,1,3.074874339,0.098363801,0.781743733,0.92139984,0.087131489
785,1935,-1.945060835,-1.282069749,-1.532565301,0.702472078,1.025940681,0.690580591,978,42,4.050389794,0.019188294,0.981856997,0.605482824,0.033616138
786,1936,-1.945060835,-1.282069749,-1.146217751,0.740242382,0.958592805,0.536617936,944,27,7.401422939,0,0.656791838,0.76688092,0.1
787,1937,-1.945060835,-1.282069749,-0.759870201,0.703489822,1.024106721,0.688947943,984,10,7.257894984,0,1,0.5,0.1
788,1938,-1.945060835,-1.282069749,-0.37352265,0.742758525,0.953880819,0.505147614,329,34,5.883733063,0,0.5,1,0.1
789,1939,-1.945060835,-1.282069749,0.0128249,0.743586526,0.95234442,0.503794704,958,11,7.859244588,0,0.5,1,0.1
790,1940,-1.945060835,-1.282069749,0.39917245,0.703211069,1.024665289,0.691980284,342,37,1,0,0.5,0.5,0.1
791,1941,-1.945060835,-1.282069749,0.785520001,0.704052963,1.023186625,0.688462412,317,7,6.523878938,0,1,0.5,0.1
792,1942,-1.945060835,-1.282069749,1.171867551,0.704052576,1.023187294,0.688463136,317,7,6.523678192,0,1,0.5,0.1
793,1943,-1.945060835,-1.282069749,1.558215102,0.70306367,1.024921339,0.690192536,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
794,1956,-1.945060835,-1.098207124,-1.532565301,0.743171193,0.953187223,0.510608495,990,3,1,0,1,1,0.04030642
795,1957,-1.945060835,-1.098207124,-1.146217751,0.702551666,1.025761135,0.690529154,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
796,1958,-1.945060835,-1.098207124,-0.759870201,0.737848458,0.962917449,0.542936849,889,2,1,0,1,1,0.1
797,1959,-1.945060835,-1.098207124,-0.37352265,0.706017363,1.01970298,0.686167962,320,29,3.349529655,0,0.5,0.5,0.1
798,1960,-1.945060835,-1.098207124,0.0128249,0.740314942,0.958376882,0.54262699,983,3,1,0,1,0.668841848,0.1
799,1961,-1.945060835,-1.098207124,0.39917245,0.704578124,1.022290005,0.688158812,934,29,7.540526605,0.056098405,0.793997867,0.629449914,0.043778228
800,1962,-1.945060835,-1.098207124,0.785520001,0.743649161,0.95224308,0.503424031,958,37,5.652675335,0,0.5,1,0.1
801,1963,-1.945060835,-1.098207124,1.171867551,0.740476379,0.95811778,0.539889052,911,3,1,0,1,0.98079701,0.053604873
802,1964,-1.945060835,-1.098207124,1.558215102,0.74048741,0.958134455,0.537398658,932,3,1,0,1,0.787467709,0.1
803,1977,-1.945060835,-0.914344499,-1.532565301,0.705734387,1.020294027,0.687215927,322,30,6.87734337,0,0.612210327,0.612473697,0.1
804,1978,-1.945060835,-0.914344499,-1.146217751,0.742525906,0.954348785,0.51009517,952,3,1.840226559,0,1,1,0.054842399
805,1979,-1.945060835,-0.914344499,-0.759870201,0.702513769,1.025761235,0.690556415,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
806,1980,-1.945060835,-0.914344499,-0.37352265,0.702542586,1.025711553,0.690523332,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
807,1981,-1.945060835,-0.914344499,0.0128249,0.740463882,0.958102007,0.540941727,973,3,1,0,1,0.857054629,0.1
808,1982,-1.945060835,-0.914344499,0.39917245,0.702614985,1.025680879,0.690496336,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
809,1983,-1.945060835,-0.914344499,0.785520001,0.702942056,1.025063805,0.689117594,959,2,4.507120221,0.11374476,0.833217534,0.658337943,0.060600438
810,1984,-1.945060835,-0.914344499,1.171867551,0.705269282,1.021040607,0.687592053,293,22,3.428121956,0,0.5,0.5,0.1
811,1985,-1.945060835,-0.914344499,1.558215102,0.703562602,1.024032277,0.688956766,961,26,7.226202962,0,1,0.5,0.1
812,1998,-1.945060835,-0.730481874,-1.532565301,0.703601139,1.023983989,0.686851457,344,28,1,0,0.5,0.5,0.1
813,1999,-1.945060835,-0.730481874,-1.146217751,0.702539752,1.025779323,0.690521969,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
814,2000,-1.945060835,-0.730481874,-0.759870201,0.703415953,1.024204646,0.688404702,893,41,3.123179463,0.018209329,0.71868848,0.574374109,0.078928399
815,2001,-1.945060835,-0.730481874,-0.37352265,0.702536673,1.025721747,0.690515997,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
816,2002,-1.945060835,-0.730481874,0.0128249,0.702534089,1.025726203,0.690517208,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
817,2003,-1.945060835,-0.730481874,0.39917245,0.702613611,1.025682034,0.690500728,958,18,7.472057421,0.061087239,0.85834325,0.582775892,0.026557591
818,2004,-1.945060835,-0.730481874,0.785520001,0.704009766,1.02321756,0.68851418,292,21,6.268374425,0,1,0.5,0.1
819,2005,-1.945060835,-0.730481874,1.171867551,0.704984611,1.021531184,0.686045765,302,15,1,0,0.5,0.5,0.1
820,2006,-1.945060835,-0.730481874,1.558215102,0.703586508,1.02398939,0.688939255,930,27,7.053399908,0,1,0.5,0.1
821,2019,-1.945060835,-0.546619248,-1.532565301,0.704481025,1.02246531,0.686867698,339,23,5.992418126,0,0.5,0.5,0.1
822,2020,-1.945060835,-0.546619248,-1.146217751,0.703862029,1.023489116,0.688553258,361,27,6.072493111,0,0.847595048,0.5,0.08945001
823,2021,-1.945060835,-0.546619248,-0.759870201,0.742823209,0.953737227,0.505748369,297,21,6.555056399,0,0.5,1,0.1
824,2022,-1.945060835,-0.546619248,-0.37352265,0.742460445,0.954409642,0.516612162,968,3,1,0,1,1,0.1
825,2023,-1.945060835,-0.546619248,0.0128249,0.701954026,1.026725807,0.691074865,200,5,2.799471559,0,0.5,0.5,0.1
826,2024,-1.945060835,-0.546619248,0.39917245,0.743488326,0.952578525,0.508639774,962,3,1,0,1,1,0.1
827,2025,-1.945060835,-0.546619248,0.785520001,0.704024662,1.023168255,0.688427328,304,30,7.5203808,0,1,0.5,0.1
828,2026,-1.945060835,-0.546619248,1.171867551,0.704103173,1.023032542,0.688377774,963,32,8.900700079,0,1,0.5,0.1
829,2027,-1.945060835,-0.546619248,1.558215102,0.705372326,1.020883878,0.687526413,294,49,4.26943505,0,0.5,0.5,0.1
830,2040,-1.945060835,-0.362756623,-1.532565301,0.703943781,1.023394292,0.688740751,357,44,5.165840916,0.011904306,0.674008204,0.510820557,0.062996539
831,2041,-1.945060835,-0.362756623,-1.146217751,0.743082575,0.953307391,0.51111216,963,3,1,0,1,1,0.1
832,2042,-1.945060835,-0.362756623,-0.759870201,0.70484707,1.021730593,0.686662921,420,20,1,0,0.5,0.5,0.1
833,2043,-1.945060835,-0.362756623,-0.37352265,0.743522913,0.952438922,0.503631334,971,18,6.916412022,0,0.5,1,0.1
834,2044,-1.945060835,-0.362756623,0.0128249,0.703606898,1.023874894,0.689017128,308,38,5.881996004,0,0.840510373,0.5,0.090326643
835,2045,-1.945060835,-0.362756623,0.39917245,0.70459555,1.022246744,0.687323774,315,34,5.028610043,0,0.5,0.5,0.1
836,2046,-1.945060835,-0.362756623,0.785520001,0.70414176,1.022965835,0.68835076,894,42,8.979247367,0,1,0.5,0.1
837,2047,-1.945060835,-0.362756623,1.171867551,0.704121507,1.023000848,0.688468671,975,24,2.16519099,0.061858666,0.780814249,0.656501139,0.033272972
838,2048,-1.945060835,-0.362756623,1.558215102,0.700840749,1.028704869,0.692241817,961,13,5.174510015,0,0.80391659,0.5,0.016845671
839,2061,-1.945060835,-0.178893998,-1.532565301,0.701899466,1.026921564,0.690853923,308,25,7.062860921,0,0.905475565,0.5,0.05786183
840,2062,-1.945060835,-0.178893998,-1.146217751,0.743471668,0.952585241,0.503973044,979,24,7.965912046,0,0.5,1,0.1
841,2063,-1.945060835,-0.178893998,-0.759870201,0.706894742,1.018180213,0.686529432,283,50,3.851499127,0,0.5,0.5,0.1
842,2064,-1.945060835,-0.178893998,-0.37352265,0.703943607,1.023293158,0.688545436,346,42,7.657194274,0,1,0.5,0.1
843,2065,-1.945060835,-0.178893998,0.0128249,0.698304138,1.032993348,0.694694548,982,1,2.415024078,0,1,1,0.07505156
844,2066,-1.945060835,-0.178893998,0.39917245,0.742917287,0.953638238,0.505222456,362,33,6.996732844,0,0.5,1,0.1
845,2067,-1.945060835,-0.178893998,0.785520001,0.743601312,0.952307477,0.506042321,963,4,1,0,0.5,1,0.1
846,2068,-1.945060835,-0.178893998,1.171867551,0.734697761,0.96870101,0.547902202,226,2,1,0,0.5,1,0.1
847,2069,-1.945060835,-0.178893998,1.558215102,0.702931499,1.025103885,0.689740825,961,13,5.0897872,0,0.810483402,0.590438266,0.019921706
848,2082,-1.945060835,0.004968627,-1.532565301,0.705614077,1.020503306,0.686662584,311,36,4.691315676,0,0.5,0.5,0.1
849,2083,-1.945060835,0.004968627,-1.146217751,0.702233405,1.026299619,0.688482386,952,22,4.70212575,0,0.529914081,0.5,0.041811211
850,2084,-1.945060835,0.004968627,-0.759870201,0.74278753,0.953803383,0.506912212,948,5,7.727233335,0,0.5,1,0.075897285
851,2085,-1.945060835,0.004968627,-0.37352265,0.743326774,0.952803037,0.504019674,312,25,3.541960971,0,0.5,1,0.1
852,2086,-1.945060835,0.004968627,0.0128249,0.698444151,1.032753622,0.691306698,938,1,1,0,1,0.5,0.1
853,2087,-1.945060835,0.004968627,0.39917245,0.740313398,0.958455582,0.538235543,946,3,2.086582918,0.007806722,0.587377461,0.894169339,0.084309547
854,2088,-1.945060835,0.004968627,0.785520001,0.74357518,0.952356005,0.50409231,963,37,8.753666958,0,0.5,1,0.1
855,2089,-1.945060835,0.004968627,1.171867551,0.743445555,0.952596686,0.503836387,972,23,6.535476747,0,0.5,1,0.1
856,2090,-1.945060835,0.004968627,1.558215102,0.70411835,1.023054082,0.688419713,959,36,8.457859304,0,1,0.5,0.09118474
857,2103,-1.945060835,0.188831252,-1.532565301,0.704060684,1.023182759,0.688524965,301,34,7.394092635,0,1,0.5,0.1
858,2104,-1.945060835,0.188831252,-1.146217751,0.743398106,0.952709513,0.504215646,941,9,7.67121779,0,0.5,1,0.091839517
859,2105,-1.945060835,0.188831252,-0.759870201,0.741531586,0.956129212,0.516006437,775,3,1,0,0.946538277,1,0.028178145
860,2106,-1.945060835,0.188831252,-0.37352265,0.743444692,0.952584149,0.504325256,954,11,8.68860848,0,0.5,1,0.1
861,2107,-1.945060835,0.188831252,0.0128249,0.70435807,1.022576628,0.688352322,311,5,10,0,1,0.625536781,0.1
862,2108,-1.945060835,0.188831252,0.39917245,0.742139771,0.955058507,0.508787067,283,6,6.287787355,0,0.5,1,0.1
863,2109,-1.945060835,0.188831252,0.785520001,0.704314461,1.022652045,0.684475222,969,35,1,0,0.5,0.5,0.1
864,2110,-1.945060835,0.188831252,1.171867551,0.704281042,1.022709834,0.684610649,974,13,1,0,0.5,0.5,0.1
865,2111,-1.945060835,0.188831252,1.558215102,0.703897028,1.023405039,0.688379452,954,25,8.795784158,0,1,0.5,0.1
866,2124,-1.945060835,0.372693877,-1.532565301,0.74261833,0.954202803,0.505453261,316,32,5.913031587,0,0.5,1,0.1
867,2125,-1.945060835,0.372693877,-1.146217751,0.702715007,1.025456085,0.690095247,302,32,2.557413018,0,0.864540572,0.659633231,0.064532368
868,2126,-1.945060835,0.372693877,-0.759870201,0.703475455,1.024101901,0.689520077,231,39,2.257678166,0,0.5,0.5,0.1
