,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
0,96,-3.491069165,-2.017520249,1.944562652,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
1,97,-3.491069165,-2.017520249,2.330910202,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
2,98,-3.491069165,-2.017520249,2.717257753,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
3,99,-3.491069165,-2.017520249,3.103605303,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
4,100,-3.491069165,-2.017520249,3.489952853,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
5,101,-3.491069165,-2.017520249,3.876300404,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
6,102,-3.491069165,-2.017520249,4.262647954,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
7,103,-3.491069165,-2.017520249,4.648995505,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
8,104,-3.491069165,-2.017520249,5.035343055,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
9,105,-3.491069165,-2.017520249,5.421690605,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
10,106,-3.491069165,-2.017520249,5.808038156,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
11,107,-3.491069165,-2.017520249,6.194385706,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
12,117,-3.491069165,-1.833657624,1.944562652,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
13,118,-3.491069165,-1.833657624,2.330910202,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
14,119,-3.491069165,-1.833657624,2.717257753,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
15,120,-3.491069165,-1.833657624,3.103605303,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
16,121,-3.491069165,-1.833657624,3.489952853,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
17,122,-3.491069165,-1.833657624,3.876300404,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
18,123,-3.491069165,-1.833657624,4.262647954,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
19,124,-3.491069165,-1.833657624,4.648995505,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
20,125,-3.491069165,-1.833657624,5.035343055,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
21,126,-3.491069165,-1.833657624,5.421690605,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
22,127,-3.491069165,-1.833657624,5.808038156,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
23,128,-3.491069165,-1.833657624,6.194385706,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
24,537,-3.104567082,-2.017520249,1.944562652,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
25,538,-3.104567082,-2.017520249,2.330910202,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
26,539,-3.104567082,-2.017520249,2.717257753,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
27,540,-3.104567082,-2.017520249,3.103605303,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
28,541,-3.104567082,-2.017520249,3.489952853,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
29,542,-3.104567082,-2.017520249,3.876300404,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
30,543,-3.104567082,-2.017520249,4.262647954,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
31,544,-3.104567082,-2.017520249,4.648995505,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
32,545,-3.104567082,-2.017520249,5.035343055,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
33,546,-3.104567082,-2.017520249,5.421690605,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
34,547,-3.104567082,-2.017520249,5.808038156,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
35,548,-3.104567082,-2.017520249,6.194385706,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
36,558,-3.104567082,-1.833657624,1.944562652,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
37,559,-3.104567082,-1.833657624,2.330910202,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
38,560,-3.104567082,-1.833657624,2.717257753,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
39,561,-3.104567082,-1.833657624,3.103605303,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
40,562,-3.104567082,-1.833657624,3.489952853,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
41,563,-3.104567082,-1.833657624,3.876300404,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
42,564,-3.104567082,-1.833657624,4.262647954,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
43,565,-3.104567082,-1.833657624,4.648995505,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
44,566,-3.104567082,-1.833657624,5.035343055,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
45,567,-3.104567082,-1.833657624,5.421690605,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
46,568,-3.104567082,-1.833657624,5.808038156,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
47,569,-3.104567082,-1.833657624,6.194385706,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
48,978,-2.718065,-2.017520249,1.944562652,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
49,979,-2.718065,-2.017520249,2.330910202,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
50,980,-2.718065,-2.017520249,2.717257753,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
51,981,-2.718065,-2.017520249,3.103605303,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
52,982,-2.718065,-2.017520249,3.489952853,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
53,983,-2.718065,-2.017520249,3.876300404,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
54,984,-2.718065,-2.017520249,4.262647954,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
55,985,-2.718065,-2.017520249,4.648995505,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
56,986,-2.718065,-2.017520249,5.035343055,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
57,987,-2.718065,-2.017520249,5.421690605,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
58,988,-2.718065,-2.017520249,5.808038156,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
59,989,-2.718065,-2.017520249,6.194385706,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
60,999,-2.718065,-1.833657624,1.944562652,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
61,1000,-2.718065,-1.833657624,2.330910202,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
62,1001,-2.718065,-1.833657624,2.717257753,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
63,1002,-2.718065,-1.833657624,3.103605303,0.70483253,1.02186715,0.687886926,962,18,7.286470462,0.049016233,0.765145467,0.657029331,0.042081225
