2024-03-05 11:46:52,079 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:46:52,717 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:46:52,721 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:46:52,721 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:46:53,041 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:46:53,045 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:46:53,045 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:46:54,089 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:46:54,093 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:46:54,093 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:46:54,542 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:46:54,546 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:46:54,546 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:46:55,842 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:46:55,846 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:46:55,846 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:46:56,296 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:46:56,301 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:46:56,301 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:06,705 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:06,710 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:06,710 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:20,281 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:20,286 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:20,286 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:20,707 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:20,711 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:20,711 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:21,392 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:21,397 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:21,397 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:27,324 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:27,349 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:27,349 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:33,062 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:33,066 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:33,066 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:37,259 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:37,263 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:37,264 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:51,732 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:51,736 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:51,736 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:47:56,681 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:47:56,685 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:47:56,685 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:48:00,321 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:48:00,326 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:48:00,326 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:48:01,406 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:48:01,410 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:48:01,410 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:48:05,761 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:48:05,786 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:48:05,787 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:48:47,978 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:48:47,982 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:48:47,982 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:48:48,600 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:48:48,604 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:48:48,604 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:48:49,771 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:48:49,776 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:48:49,776 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:49:04,922 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:49:04,926 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:49:04,926 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:50:02,976 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:50:02,980 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:50:02,980 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:50:11,533 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:50:11,535 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:50:11,535 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:50:23,587 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:50:23,592 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
