Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Mean_MC,std_MC,abs_error_MC
1094.2,5.0,0.792,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,0.864,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,0.936,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.008,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.08,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.152,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.224,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.296,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.368,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.0,1.44,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,0.0,21.64860508,11.505609,9.7077055,10.142996521345214
1094.2,5.25,0.576,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,0.648,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,0.72,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,0.792,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,0.864,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,0.936,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.008,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.08,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.152,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.224,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.296,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.368,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.25,1.44,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,0.0,21.64860508,11.505609,9.7077055,10.142996521345214
1094.2,5.5,0.576,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,0.648,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,0.72,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,0.792,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,0.864,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,0.936,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.008,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.08,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.152,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.224,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.296,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.368,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.5,1.44,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,0.0,21.64860508,11.505609,9.7077055,10.142996521345214
1094.2,5.75,0.576,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,0.648,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,0.72,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,0.792,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,0.864,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,0.936,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.008,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.08,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.152,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.224,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.296,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.368,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,5.75,1.44,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,0.0,21.64860508,11.505609,9.7077055,10.142996521345214
1094.2,6.0,0.576,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,0.648,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,0.72,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,0.792,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,0.864,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,0.936,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.008,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.08,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.152,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.224,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.296,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.368,15.91188347,10.947419,9.197903,4.964464303435058
1094.2,6.0,1.44,15.91188347,10.947419,9.197903,4.964464303435058
1117.4,1.0,0.0,24.86400106,11.50417,9.70662,13.359830642214355
1117.4,1.0,0.072,24.12351263,11.721963,9.9307375,12.401549701228028
1117.4,1.0,0.144,19.0453437,10.788738,9.0588875,8.256605449267578
1117.4,1.0,0.216,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.0,0.288,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.0,0.36,23.76703013,11.450593,9.666927,12.316437135310055
1117.4,1.0,0.432,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.0,0.504,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.0,0.576,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,0.648,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,0.72,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,0.792,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,0.864,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,0.936,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.008,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.08,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.152,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.224,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.296,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.368,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.0,1.44,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,0.0,24.86400106,11.50417,9.70662,13.359830642214355
1117.4,1.25,0.072,24.12351263,11.721963,9.9307375,12.401549701228028
1117.4,1.25,0.144,19.0453437,10.788738,9.0588875,8.256605449267578
1117.4,1.25,0.216,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.25,0.288,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.25,0.36,23.76703013,11.450593,9.666927,12.316437135310055
1117.4,1.25,0.432,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.25,0.504,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.25,0.576,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,0.648,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,0.72,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,0.792,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,0.864,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,0.936,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.008,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.08,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.152,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.224,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.296,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.368,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.25,1.44,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,0.0,24.86400106,11.50417,9.70662,13.359830642214355
1117.4,1.5,0.072,24.12351263,11.721963,9.9307375,12.401549701228028
1117.4,1.5,0.144,19.0453437,10.788738,9.0588875,8.256605449267578
1117.4,1.5,0.216,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.5,0.288,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.5,0.36,23.76703013,11.450593,9.666927,12.316437135310055
1117.4,1.5,0.432,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.5,0.504,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.5,0.576,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,0.648,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,0.72,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,0.792,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,0.864,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,0.936,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.008,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.08,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.152,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.224,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.296,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.368,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.5,1.44,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,0.0,24.86400106,11.50417,9.70662,13.359830642214355
1117.4,1.75,0.072,24.12351263,11.721963,9.9307375,12.401549701228028
1117.4,1.75,0.144,19.0453437,10.788738,9.0588875,8.256605449267578
1117.4,1.75,0.216,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.75,0.288,17.87415742,10.778913,9.0490675,7.095244875749511
1117.4,1.75,0.36,23.76703013,11.450593,9.666927,12.316437135310055
1117.4,1.75,0.432,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.75,0.504,20.59973207,10.947419,9.197903,9.65231290343506
1117.4,1.75,0.576,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,0.648,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,0.72,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,0.792,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,0.864,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,0.936,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.008,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.08,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.152,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.224,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.296,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.368,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,1.75,1.44,23.80998847,10.947419,9.197903,12.86256930343506
1117.4,2.0,0.0,23.15124293,11.50417,9.70662,11.647072512214354
1117.4,2.0,0.072,22.32415471,11.721963,9.9307375,10.602191781228026
1117.4,2.0,0.144,17.11851675,10.788738,9.0588875,6.329778499267579
1117.4,2.0,0.216,16.01326303,10.778913,9.0490675,5.234350485749513
1117.4,2.0,0.288,16.01326303,10.778913,9.0490675,5.234350485749513
1117.4,2.0,0.36,21.90613574,11.450593,9.666927,10.455542745310058
1117.4,2.0,0.432,18.71505814,10.947419,9.197903,7.767638973435059
1117.4,2.0,0.504,18.71505814,10.947419,9.197903,7.767638973435059
1117.4,2.0,0.576,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,0.648,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,0.72,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,0.792,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,0.864,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,0.936,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.008,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.08,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.152,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.224,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.296,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.368,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.0,1.44,21.99157836,10.947419,9.197903,11.044159193435055
1117.4,2.25,0.0,23.22852789,11.50417,9.70662,11.724357472214354
1117.4,2.25,0.072,21.49322543,11.721963,9.9307375,9.771262501228026
1117.4,2.25,0.144,16.17171524,10.788738,9.0588875,5.382976989267579
1117.4,2.25,0.216,15.04464005,10.778913,9.0490675,4.265727505749512
1117.4,2.25,0.288,15.04464005,10.778913,9.0490675,4.265727505749512
1117.4,2.25,0.36,21.00516048,11.450593,9.666927,9.55456748531006
1117.4,2.25,0.432,16.89617544,10.947419,9.197903,5.948756273435059
1117.4,2.25,0.504,16.89617544,10.947419,9.197903,5.948756273435059
1117.4,2.25,0.576,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,0.648,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,0.72,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,0.792,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,0.864,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,0.936,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.008,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.08,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.152,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.224,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.296,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.368,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.25,1.44,19.44757442,10.947419,9.197903,8.500155253435057
1117.4,2.5,0.0,22.74317038,11.50417,9.70662,11.238999962214354
1117.4,2.5,0.072,21.2538754,11.721963,9.9307375,9.531912471228026
1117.4,2.5,0.144,15.9323652,10.788738,9.0588875,5.143626949267578
1117.4,2.5,0.216,14.80529002,10.778913,9.0490675,4.026377475749511
1117.4,2.5,0.288,14.80529002,10.778913,9.0490675,4.026377475749511
1117.4,2.5,0.36,20.76581045,11.450593,9.666927,9.31521745531006
1117.4,2.5,0.432,16.65682541,10.947419,9.197903,5.709406243435058
1117.4,2.5,0.504,16.65682541,10.947419,9.197903,5.709406243435058
1117.4,2.5,0.576,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,0.648,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,0.72,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,0.792,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,0.864,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,0.936,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.008,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.08,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.152,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.224,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.296,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.368,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.5,1.44,19.20822439,10.947419,9.197903,8.26080522343506
1117.4,2.75,0.0,22.73982546,11.50417,9.70662,11.235655042214354
1117.4,2.75,0.072,21.33121778,11.721963,9.9307375,9.609254851228028
1117.4,2.75,0.144,16.00970758,10.788738,9.0588875,5.220969329267579
1117.4,2.75,0.216,14.85425949,10.778913,9.0490675,4.075346945749512
1117.4,2.75,0.288,14.85425949,10.778913,9.0490675,4.075346945749512
1117.4,2.75,0.36,20.8510867,11.450593,9.666927,9.400493705310058
1117.4,2.75,0.432,16.74210314,10.947419,9.197903,5.79468397343506
1117.4,2.75,0.504,16.74210314,10.947419,9.197903,5.79468397343506
1117.4,2.75,0.576,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,0.648,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,0.72,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,0.792,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,0.864,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,0.936,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.008,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.08,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.152,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.224,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.296,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.368,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,2.75,1.44,19.29349917,10.947419,9.197903,8.346080003435059
1117.4,3.0,0.0,22.50637615,11.50417,9.70662,11.002205732214357
1117.4,3.0,0.072,20.27255145,11.721963,9.9307375,8.550588521228029
1117.4,3.0,0.144,14.95104126,10.788738,9.0588875,4.162303009267578
1117.4,3.0,0.216,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.0,0.288,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.0,0.36,19.18053901,11.450593,9.666927,7.729946015310059
1117.4,3.0,0.432,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.0,0.504,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.0,0.576,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,0.648,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,0.72,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,0.792,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,0.864,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,0.936,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.008,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.08,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.152,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.224,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.296,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.368,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.0,1.44,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,0.0,22.50637615,11.50417,9.70662,11.002205732214357
1117.4,3.25,0.072,20.27255145,11.721963,9.9307375,8.550588521228029
1117.4,3.25,0.144,14.95104126,10.788738,9.0588875,4.162303009267578
1117.4,3.25,0.216,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.25,0.288,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.25,0.36,19.18053901,11.450593,9.666927,7.729946015310059
1117.4,3.25,0.432,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.25,0.504,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.25,0.576,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,0.648,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,0.72,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,0.792,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,0.864,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,0.936,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.008,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.08,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.152,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.224,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.296,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.368,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.25,1.44,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,0.0,22.50637615,11.50417,9.70662,11.002205732214357
1117.4,3.5,0.072,20.27255145,11.721963,9.9307375,8.550588521228029
1117.4,3.5,0.144,14.95104126,10.788738,9.0588875,4.162303009267578
1117.4,3.5,0.216,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.5,0.288,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.5,0.36,19.18053901,11.450593,9.666927,7.729946015310059
1117.4,3.5,0.432,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.5,0.504,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.5,0.576,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,0.648,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,0.72,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,0.792,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,0.864,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,0.936,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.008,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.08,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.152,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.224,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.296,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.368,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.5,1.44,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,0.0,22.50637615,11.50417,9.70662,11.002205732214357
1117.4,3.75,0.072,20.27255145,11.721963,9.9307375,8.550588521228029
1117.4,3.75,0.144,14.95104126,10.788738,9.0588875,4.162303009267578
1117.4,3.75,0.216,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.75,0.288,13.1837118,10.778913,9.0490675,2.404799255749511
1117.4,3.75,0.36,19.18053901,11.450593,9.666927,7.729946015310059
1117.4,3.75,0.432,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.75,0.504,14.9843064,10.947419,9.197903,4.036887233435058
1117.4,3.75,0.576,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,0.648,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,0.72,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,0.792,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,0.864,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,0.936,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.008,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.08,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.152,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.224,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.296,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.368,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,3.75,1.44,17.53570243,10.947419,9.197903,6.588283263435059
1117.4,4.0,0.0,22.72293893,11.50417,9.70662,11.218768512214355
1117.4,4.0,0.072,20.87327475,11.721963,9.9307375,9.151311821228028
1117.4,4.0,0.144,15.47449137,10.788738,9.0588875,4.685753119267579
1117.4,4.0,0.216,13.15044813,10.778913,9.0490675,2.371535585749511
1117.4,4.0,0.288,13.15044813,10.778913,9.0490675,2.371535585749511
1117.4,4.0,0.36,18.93810465,11.450593,9.666927,7.487511655310058
1117.4,4.0,0.432,14.74187204,10.947419,9.197903,3.794452873435059
1117.4,4.0,0.504,14.74187204,10.947419,9.197903,3.794452873435059
1117.4,4.0,0.576,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,0.648,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,0.72,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,0.792,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,0.864,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,0.936,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.008,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.08,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.152,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.224,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.296,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.368,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.0,1.44,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,0.0,22.72293893,11.50417,9.70662,11.218768512214355
1117.4,4.25,0.072,20.87327475,11.721963,9.9307375,9.151311821228028
1117.4,4.25,0.144,15.47449137,10.788738,9.0588875,4.685753119267579
1117.4,4.25,0.216,13.15044813,10.778913,9.0490675,2.371535585749511
1117.4,4.25,0.288,13.15044813,10.778913,9.0490675,2.371535585749511
1117.4,4.25,0.36,18.93810465,11.450593,9.666927,7.487511655310058
1117.4,4.25,0.432,14.74187204,10.947419,9.197903,3.794452873435059
1117.4,4.25,0.504,14.74187204,10.947419,9.197903,3.794452873435059
1117.4,4.25,0.576,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,0.648,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,0.72,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,0.792,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,0.864,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,0.936,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.008,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.08,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.152,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.224,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.296,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.368,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.25,1.44,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,0.0,22.72293893,11.50417,9.70662,11.218768512214355
1117.4,4.5,0.072,20.87327475,11.721963,9.9307375,9.151311821228028
1117.4,4.5,0.144,15.47449137,10.788738,9.0588875,4.685753119267579
1117.4,4.5,0.216,13.15044813,10.778913,9.0490675,2.371535585749511
1117.4,4.5,0.288,13.15044813,10.778913,9.0490675,2.371535585749511
1117.4,4.5,0.36,18.93810465,11.450593,9.666927,7.487511655310058
1117.4,4.5,0.432,14.74187204,10.947419,9.197903,3.794452873435059
1117.4,4.5,0.504,14.74187204,10.947419,9.197903,3.794452873435059
1117.4,4.5,0.576,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,0.648,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,0.72,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,0.792,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,0.864,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,0.936,17.06134987,10.947419,9.197903,6.113930703435059
1117.4,4.5,1.008,17.06134987,10.947419,9.197903,6.113930703435059
