,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
0,96,-3.4910691646765213,-2.0175202489669424,1.944562651984671,0.7044087635996095,1.0226004246102853,0.6881954486264026,900,15,8.231367487994495,0.00812625790652335,0.859309648382493,0.5316608057542304,0.09640554098579665
1,97,-3.4910691646765213,-2.0175202489669424,2.330910202362631,0.7010181655446199,1.0284486035175435,0.6917690104178448,426,36,3.006133906335581,0.0006503031875455776,0.9627768198142731,0.6366758496105119,0.0389266032650854
2,98,-3.4910691646765213,-2.0175202489669424,2.717257752740591,0.7058906506535522,1.0200339033802757,0.6850483149734625,958,20,5.8095039369137735,0.05923386826472518,0.5823409499073396,0.6570733182782015,0.09992071374523281
3,99,-3.4910691646765213,-2.0175202489669424,3.103605303118551,0.7042158201286438,1.022934114964745,0.6881955783545265,923,36,7.378351673141875,0.025929434118174832,0.726201180727765,0.5953915880321561,0.03934651179629828
4,100,-3.4910691646765213,-2.0175202489669424,3.489952853496512,0.7051401957010646,1.0213344431435365,0.6872107852376989,813,49,2.23097167315671,0.004836047105333516,0.9321316479780267,0.6297012854958502,0.08583913507263127
5,101,-3.4910691646765213,-2.0175202489669424,3.876300403874471,0.7036715330794823,1.0238748581303723,0.6891965194275335,249,17,2.937656565950886,0.0031670303537992273,0.6804521946771168,0.6450064101039852,0.08314526454543643
6,102,-3.4910691646765213,-2.0175202489669424,4.262647954252431,0.6966475196993706,1.0359384836337082,0.6966847455379409,628,2,4.4350822835449835,0.2449239474987562,0.7264613860390474,0.5174284350835441,0.04374491897274123
7,103,-3.4910691646765213,-2.0175202489669424,4.64899550463039,0.7040062052099799,1.023296514799518,0.6887847022494947,810,9,4.510572207349632,0.004705365729852681,0.9965671208413571,0.5718580107572463,0.03651401216152356
8,104,-3.4910691646765213,-2.0175202489669424,5.035343055008351,0.7039813354540145,1.0233395032008072,0.6877250787126509,870,8,3.5064886378320894,0.040345208449754644,0.5873200465311699,0.5184399879650555,0.09932980734694659
9,105,-3.4910691646765213,-2.0175202489669424,5.421690605386311,0.7044251941023597,1.0225720034825425,0.6881276378514816,993,17,3.6368746279520203,0.003889501730995743,0.9951209543827891,0.5685254700838234,0.07818858226077625
10,106,-3.4910691646765213,-2.0175202489669424,5.8080381557642715,0.7044298157833744,1.0225640088564871,0.6884517734094407,323,8,5.683966989619988,0.00042520996605936723,0.6698417951692344,0.6395842733901901,0.06252365255613129
11,107,-3.4910691646765213,-2.0175202489669424,6.1943857061422305,0.7048645488631999,1.021811723940116,0.687877433260463,598,12,7.736948446732306,0.01933107266742029,0.7135297627837258,0.5438745409409372,0.09305317264229775
12,117,-3.4910691646765213,-1.8336576239057147,1.944562651984671,0.7029607266689659,1.025102112655293,0.6895564191179411,378,50,5.028388510890684,0.005443698008566367,0.6241805881259193,0.5972336583413685,0.04687786794596399
13,118,-3.4910691646765213,-1.8336576239057147,2.330910202362631,0.7052067909768018,1.0212191003794029,0.687571259178556,781,43,5.46215600318248,0.013276363210086878,0.8835992591399253,0.5007769274663887,0.07877748063541674
14,119,-3.4910691646765213,-1.8336576239057147,2.717257752740591,0.695914923787585,1.0371886244753508,0.698331017448332,732,38,7.735554471857098,0.3106681768665374,0.7207817343437092,0.5785705921461914,0.0999044242142769
15,120,-3.4910691646765213,-1.8336576239057147,3.103605303118551,0.7057089596971508,1.0203489262142953,0.6866235226622038,642,14,2.6381335857549146,0.017588133016986227,0.749771193049855,0.6063462898264412,0.06014992336818553
16,121,-3.4910691646765213,-1.8336576239057147,3.489952853496512,0.7017122958647646,1.027254062410686,0.6916293492690997,404,25,3.0213346686123668,0.0106321966692274,0.5478840833403572,0.5619017035052792,0.03957173111814047
17,122,-3.4910691646765213,-1.8336576239057147,3.876300403874471,0.7381750333395265,0.9624223947942584,0.5401550749982055,502,4,6.066448251789048,0.0007052708602412194,0.8256079872231592,0.8981839991146638,0.024179994630366897
18,123,-3.4910691646765213,-1.8336576239057147,4.262647954252431,0.7010304984459432,1.0284273917172193,0.6924131607390451,616,41,7.583862904977959,0.051445219524146504,0.969771925641571,0.6294700901048932,0.06816812741260203
19,124,-3.4910691646765213,-1.8336576239057147,4.64899550463039,0.7045321348960851,1.0223870003080502,0.6880713077500521,779,30,6.493808731850116,0.0256052705565033,0.5421679795893528,0.523766580134722,0.0708658066714131
20,125,-3.4910691646765213,-1.8336576239057147,5.035343055008351,0.7341626946118356,0.9697686819609553,0.5508955798187153,129,26,3.6576475329191958,0.026799602582904238,0.7510101794951933,0.8325314183947585,0.06354177412716269
21,126,-3.4910691646765213,-1.8336576239057147,5.421690605386311,0.7034463617320339,1.024263790560514,0.6885518265049051,920,32,5.981693507151714,0.013929504757522075,0.6147888092136153,0.6132818154725086,0.0639601891409661
22,127,-3.4910691646765213,-1.8336576239057147,5.8080381557642715,0.7043467932042478,1.0227076125504904,0.6883333637092852,821,19,6.150105420575129,0.014192253175178037,0.8244525896747156,0.556639636727533,0.07222151634411808
23,128,-3.4910691646765213,-1.8336576239057147,6.1943857061422305,0.7053925743222437,1.0208972554445204,0.6872150288206368,600,6,7.291167711264061,0.020390571251785856,0.6868355901379771,0.570214487424048,0.0949134635798756
24,537,-3.1045670823406133,-2.0175202489669424,1.944562651984671,0.705422493667337,1.0208454146724133,0.687083675326321,873,16,4.267808173020285,0.019555726239882054,0.513556277272476,0.5500825447878924,0.04403561542800556
25,538,-3.1045670823406133,-2.0175202489669424,2.330910202362631,0.7350639874176714,0.9681233379544173,0.5473885785530325,525,2,1.708867244779343,0.023202584658525073,0.9582357139075408,0.6911445666522085,0.052095316996071665
26,539,-3.1045670823406133,-2.0175202489669424,2.717257752740591,0.7055750315297973,1.02058107381523,0.686734879558003,623,4,6.051894696143419,0.00013151089968369,0.6681433676931277,0.6640547888555336,0.0705654617505136
27,540,-3.1045670823406133,-2.0175202489669424,3.103605303118551,0.698900822613618,1.0320838355004065,0.694960123340435,452,32,3.2098980669931554,0.042880443031633325,0.997946801454283,0.5157851978082335,0.050088317296604415
28,541,-3.1045670823406133,-2.0175202489669424,3.489952853496512,0.6987570650492803,1.0323301864774774,0.6941623270362534,750,1,7.575871502137619,0.11398547105538495,0.960970124249278,0.9113833222802674,0.09441464057229644
29,542,-3.1045670823406133,-2.0175202489669424,3.876300403874471,0.7049931006384031,1.0215891650823845,0.6873381363522516,940,9,5.865471111540305,0.15877358894613658,0.5886739914755199,0.6496109937651696,0.062194752559440326
30,543,-3.1045670823406133,-2.0175202489669424,4.262647954252431,0.7049247613010327,1.0217074855081474,0.6879967812651923,596,18,5.209200915251165,0.006727328127770063,0.6008998628510457,0.6117916410478327,0.05475333483083686
31,544,-3.1045670823406133,-2.0175202489669424,4.64899550463039,0.7050607345328621,1.021472052542751,0.6881776640699402,580,29,2.2620692489151457,0.01027849366021881,0.6168009312783906,0.5164647284889381,0.03839605767912564
32,545,-3.1045670823406133,-2.0175202489669424,5.035343055008351,0.7036597834066487,1.0238951566786032,0.6897311406620933,820,48,6.637098356088524,0.18747474351906868,0.7331366476508883,0.5275251710625893,0.07017664820441169
33,546,-3.1045670823406133,-2.0175202489669424,5.421690605386311,0.702762039504041,1.0254448965951848,0.6898155781741239,189,17,2.310843851874778,0.025983991646236798,0.8829017364337395,0.5238725693223542,0.0941470936001832
34,547,-3.1045670823406133,-2.0175202489669424,5.8080381557642715,0.6897811747442146,1.0475970484123072,0.7048847791987305,218,23,9.000600449289442,0.038434264846225225,0.9895135553007472,0.5398779820918402,0.053480359000532975
35,548,-3.1045670823406133,-2.0175202489669424,6.1943857061422305,0.7051824446892919,1.0212612695674075,0.6879184841597189,585,23,5.2192954956941175,0.057182318023849675,0.7223616862474963,0.6058644641232445,0.07661192577794732
36,558,-3.1045670823406133,-1.8336576239057147,1.944562651984671,0.738043260019395,0.9626645520702074,0.5405751556658239,667,4,3.281055368148357,0.015226160500673946,0.7889760530357662,0.9093014165075305,0.04420766015642967
37,559,-3.1045670823406133,-1.8336576239057147,2.330910202362631,0.6969879096389662,1.035357110420461,0.6963240474676323,147,15,8.456037670841381,0.014400550554420771,0.9661964037324612,0.5805573624915298,0.08983665063142476
38,560,-3.1045670823406133,-1.8336576239057147,2.717257752740591,0.7045108047722091,1.0224239032175992,0.6885384697387288,766,28,4.066441938168522,0.011708456249498796,0.7309342098073986,0.6002287020033358,0.026961776975545464
39,561,-3.1045670823406133,-1.8336576239057147,3.103605303118551,0.7013701202353534,1.0278430919844845,0.6918108958226821,923,43,6.567270425181256,0.007951490285038079,0.8391995687224051,0.6497407778926679,0.01769051234382345
40,562,-3.1045670823406133,-1.8336576239057147,3.489952853496512,0.7046710682779298,1.0221466012630533,0.6877665323126183,971,43,6.652016933564468,0.007613932018775132,0.8973938998500168,0.5442295575464545,0.06985062339489372
