,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
1019,769.4,1.5000000000000002,0.576,9.933110279,1,['Temperature']
1032,769.4,1.75,0.0,9.551309758,1,['Temperature']
1033,769.4,1.75,0.072,6.994392112,1,['Temperature']
1034,769.4,1.75,0.144,3.243188454,1,['Temperature']
1035,769.4,1.75,0.216,2.962152095,1,['Temperature']
1036,769.4,1.75,0.288,2.962152095,1,['Temperature']
1037,769.4,1.75,0.36,9.589847711,1,['Temperature']
1038,769.4,1.75,0.432,6.617509592,1,['Temperature']
1039,769.4,1.75,0.504,6.617509592,1,['Temperature']
1040,769.4,1.75,0.576,9.933110279,1,['Temperature']
1053,769.4,2.0,0.0,7.930769467,1,['Temperature']
1054,769.4,2.0,0.072,5.287248717,1,['Temperature']
1055,769.4,2.0,0.144,1.408573088,1,['Temperature']
1056,769.4,2.0,0.216,1.193470945,1,['Temperature']
1057,769.4,2.0,0.288,1.193470945,1,['Temperature']
1058,769.4,2.0,0.36,7.821168953,1,['Temperature']
1059,769.4,2.0,0.432,4.825053139,1,['Temperature']
1060,769.4,2.0,0.504,4.825053139,1,['Temperature']
1061,769.4,2.0,0.576,8.206915799,1,['Temperature']
1074,769.4,2.25,0.0,7.046489346,1,['Temperature']
1075,769.4,2.25,0.072,3.494753987,1,['Temperature']
1076,769.4,2.25,0.144,0.0,1,['Temperature']
1077,769.4,2.25,0.216,0.0,1,['Temperature']
