,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
0,96,-3.4910691646765213,-2.0175202489669424,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
1,97,-3.4910691646765213,-2.0175202489669424,2.330910202362631,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
2,98,-3.4910691646765213,-2.0175202489669424,2.717257752740591,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
3,99,-3.4910691646765213,-2.0175202489669424,3.103605303118551,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
4,100,-3.4910691646765213,-2.0175202489669424,3.489952853496512,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
5,101,-3.4910691646765213,-2.0175202489669424,3.876300403874471,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
6,102,-3.4910691646765213,-2.0175202489669424,4.262647954252431,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
7,103,-3.4910691646765213,-2.0175202489669424,4.64899550463039,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
8,104,-3.4910691646765213,-2.0175202489669424,5.035343055008351,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
9,105,-3.4910691646765213,-2.0175202489669424,5.421690605386311,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
10,106,-3.4910691646765213,-2.0175202489669424,5.8080381557642715,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
11,107,-3.4910691646765213,-2.0175202489669424,6.1943857061422305,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
12,117,-3.4910691646765213,-1.8336576239057147,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
13,118,-3.4910691646765213,-1.8336576239057147,2.330910202362631,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
14,119,-3.4910691646765213,-1.8336576239057147,2.717257752740591,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
15,120,-3.4910691646765213,-1.8336576239057147,3.103605303118551,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
16,121,-3.4910691646765213,-1.8336576239057147,3.489952853496512,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
17,122,-3.4910691646765213,-1.8336576239057147,3.876300403874471,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
18,123,-3.4910691646765213,-1.8336576239057147,4.262647954252431,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
19,124,-3.4910691646765213,-1.8336576239057147,4.64899550463039,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
20,125,-3.4910691646765213,-1.8336576239057147,5.035343055008351,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
21,126,-3.4910691646765213,-1.8336576239057147,5.421690605386311,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
22,127,-3.4910691646765213,-1.8336576239057147,5.8080381557642715,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
23,128,-3.4910691646765213,-1.8336576239057147,6.1943857061422305,0.7049152985732217,1.0217238678762006,0.6875409803008377,927,15,10.0,0.0,0.994032036137852,0.5,0.1
24,537,-3.1045670823406133,-2.0175202489669424,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
25,538,-3.1045670823406133,-2.0175202489669424,2.330910202362631,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
26,539,-3.1045670823406133,-2.0175202489669424,2.717257752740591,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
27,540,-3.1045670823406133,-2.0175202489669424,3.103605303118551,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
28,541,-3.1045670823406133,-2.0175202489669424,3.489952853496512,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
29,542,-3.1045670823406133,-2.0175202489669424,3.876300403874471,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
30,543,-3.1045670823406133,-2.0175202489669424,4.262647954252431,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
31,544,-3.1045670823406133,-2.0175202489669424,4.64899550463039,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
32,545,-3.1045670823406133,-2.0175202489669424,5.035343055008351,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
33,546,-3.1045670823406133,-2.0175202489669424,5.421690605386311,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
34,547,-3.1045670823406133,-2.0175202489669424,5.8080381557642715,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
35,548,-3.1045670823406133,-2.0175202489669424,6.1943857061422305,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
36,558,-3.1045670823406133,-1.8336576239057147,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
37,559,-3.1045670823406133,-1.8336576239057147,2.330910202362631,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
38,560,-3.1045670823406133,-1.8336576239057147,2.717257752740591,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
39,561,-3.1045670823406133,-1.8336576239057147,3.103605303118551,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
40,562,-3.1045670823406133,-1.8336576239057147,3.489952853496512,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
41,563,-3.1045670823406133,-1.8336576239057147,3.876300403874471,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
42,564,-3.1045670823406133,-1.8336576239057147,4.262647954252431,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
43,565,-3.1045670823406133,-1.8336576239057147,4.64899550463039,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
44,566,-3.1045670823406133,-1.8336576239057147,5.035343055008351,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
45,567,-3.1045670823406133,-1.8336576239057147,5.421690605386311,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
46,568,-3.1045670823406133,-1.8336576239057147,5.8080381557642715,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
47,569,-3.1045670823406133,-1.8336576239057147,6.1943857061422305,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
48,978,-2.718065000004707,-2.0175202489669424,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
49,979,-2.718065000004707,-2.0175202489669424,2.330910202362631,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
50,980,-2.718065000004707,-2.0175202489669424,2.717257752740591,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
51,981,-2.718065000004707,-2.0175202489669424,3.103605303118551,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
52,982,-2.718065000004707,-2.0175202489669424,3.489952853496512,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
53,983,-2.718065000004707,-2.0175202489669424,3.876300403874471,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
54,984,-2.718065000004707,-2.0175202489669424,4.262647954252431,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
55,985,-2.718065000004707,-2.0175202489669424,4.64899550463039,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
56,986,-2.718065000004707,-2.0175202489669424,5.035343055008351,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
57,987,-2.718065000004707,-2.0175202489669424,5.421690605386311,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
58,988,-2.718065000004707,-2.0175202489669424,5.8080381557642715,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
59,989,-2.718065000004707,-2.0175202489669424,6.1943857061422305,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
60,999,-2.718065000004707,-1.8336576239057147,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
61,1000,-2.718065000004707,-1.8336576239057147,2.330910202362631,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
62,1001,-2.718065000004707,-1.8336576239057147,2.717257752740591,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
63,1002,-2.718065000004707,-1.8336576239057147,3.103605303118551,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
64,1003,-2.718065000004707,-1.8336576239057147,3.489952853496512,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
65,1004,-2.718065000004707,-1.8336576239057147,3.876300403874471,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
66,1005,-2.718065000004707,-1.8336576239057147,4.262647954252431,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
67,1006,-2.718065000004707,-1.8336576239057147,4.64899550463039,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
68,1007,-2.718065000004707,-1.8336576239057147,5.035343055008351,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
69,1008,-2.718065000004707,-1.8336576239057147,5.421690605386311,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
70,1009,-2.718065000004707,-1.8336576239057147,5.8080381557642715,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
71,1010,-2.718065000004707,-1.8336576239057147,6.1943857061422305,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
72,1419,-2.3315629176687986,-2.0175202489669424,1.944562651984671,0.7049152985732217,1.0217238678762006,0.6875409803008375,927,15,10.0,0.0,0.994032036137852,0.5,0.1
